mention_id,review_id,city,poi_name,poi_category,sentence_text,sentence_index,transport_access,wayfinding_signage,english_information_gap,staff_communication,booking_ticketing,waiting_crowding,price_value,cleanliness_comfort,opening_hours_availability,itinerary_fit_time_cost,accessibility_mobility,food_amenities_gap,scenic_value,worthwhile_destination,friendly_service,underpromoted_feature,easy_if_guided,good_for_itinerary_bundle,friction_codes,nudge_codes,all_codes
87c847556d99_0,87c847556d99,Kanazawa,Oyama Shrine,temple_shrine,Whenever I visit a temple I take the time to pray but the day I went it was really crowded and noisy.,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,['waiting_crowding'],[],['waiting_crowding']
87c847556d99_1,87c847556d99,Kanazawa,Oyama Shrine,temple_shrine,"It’s a very beautiful temple with a nice little garden
It give access to the Kanazawa Castle from a nice big door",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
cd77303a70ba_0,cd77303a70ba,Kanazawa,Oyama Shrine,temple_shrine,This is one of our favorite spots!,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
cd77303a70ba_1,cd77303a70ba,Kanazawa,Oyama Shrine,temple_shrine,My girlfriend and I love the environment at Oyama Shrine.,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
cd77303a70ba_2,cd77303a70ba,Kanazawa,Oyama Shrine,temple_shrine,It is very comfortable for a walk and the scenery is perfect for photos.,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
cd77303a70ba_3,cd77303a70ba,Kanazawa,Oyama Shrine,temple_shrine,We make sure to stop by every time we visit the city because the atmosphere is so relaxing and enjoyable.,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
cd77303a70ba_4,cd77303a70ba,Kanazawa,Oyama Shrine,temple_shrine,Highly recommend for anyone looking for a beautiful historic site!,4,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,[],"['scenic_value', 'worthwhile_destination']","['scenic_value', 'worthwhile_destination']"
df9bf1f5bd70_0,df9bf1f5bd70,Kanazawa,Oyama Shrine,temple_shrine,"quiet place, its small but is very nice to go around",0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
b73334ee6697_0,b73334ee6697,Kanazawa,Oyama Shrine,temple_shrine,"Beautiful temple, tucked away in Kanazawa.",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
b73334ee6697_1,b73334ee6697,Kanazawa,Oyama Shrine,temple_shrine,"Unique goshuin offered depending on the month of your visit, and you can also purchase a small gold lucky charm amulet for 300 yen.",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
f095463c1fc7_0,f095463c1fc7,Kanazawa,Oyama Shrine,temple_shrine,Beautiful and peaceful.,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
f095463c1fc7_1,f095463c1fc7,Kanazawa,Oyama Shrine,temple_shrine,Very well kept.,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
f095463c1fc7_2,f095463c1fc7,Kanazawa,Oyama Shrine,temple_shrine,Nice statues and over the water walkways.,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
edc6d66a4ee0_0,edc6d66a4ee0,Kanazawa,Oyama Shrine,temple_shrine,Really stunning shrine with a lot of history.,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
edc6d66a4ee0_1,edc6d66a4ee0,Kanazawa,Oyama Shrine,temple_shrine,"Originally dedicated to a regional lord’s marriage, the shrine has a strong association with love and relationships.",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
edc6d66a4ee0_2,edc6d66a4ee0,Kanazawa,Oyama Shrine,temple_shrine,Our local Airbnb host told us that he was married at the shrine.,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
5583ced04629_0,5583ced04629,Kanazawa,Oyama Shrine,temple_shrine,"Nice place to visit, either during day or nighttime.",0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
5583ced04629_1,5583ced04629,Kanazawa,Oyama Shrine,temple_shrine,"Very close to a lot of nice little restaurants, shops and the samurai district.",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
f9a3073c4516_0,f9a3073c4516,Kanazawa,Oyama Shrine,temple_shrine,Nice temple near the market.,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
f9a3073c4516_1,f9a3073c4516,Kanazawa,Oyama Shrine,temple_shrine,It looks different in form and colour from all the other ones we saw in Kyoto.,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
f9a3073c4516_2,f9a3073c4516,Kanazawa,Oyama Shrine,temple_shrine,I recommend.,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
f9a3073c4516_3,f9a3073c4516,Kanazawa,Oyama Shrine,temple_shrine,The surrounding garden are beautiful,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
77fc05aa87eb_0,77fc05aa87eb,Kanazawa,Oyama Shrine,temple_shrine,Love this hidden gem right outside the touristy section of the garden that is more heavily trafficked.,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,[],"['worthwhile_destination', 'underpromoted_feature']","['worthwhile_destination', 'underpromoted_feature']"
77fc05aa87eb_1,77fc05aa87eb,Kanazawa,Oyama Shrine,temple_shrine,We had a good time walking through and visiting the shrine before heading out for the day.,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
77fc05aa87eb_2,77fc05aa87eb,Kanazawa,Oyama Shrine,temple_shrine,Would definitely recommend for the tranquility of the garden and walking path.,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
84f4276fd74c_0,84f4276fd74c,Kanazawa,Oyama Shrine,temple_shrine,"The garden is actually very nice to walk in, not just the shrine itself.",0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
84f4276fd74c_1,84f4276fd74c,Kanazawa,Oyama Shrine,temple_shrine,There's a pond and seats to enjoy the serene atmosphere.,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
84f4276fd74c_2,84f4276fd74c,Kanazawa,Oyama Shrine,temple_shrine,"Blanketed by snow, it's like you're transported to another world.",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
84f4276fd74c_3,84f4276fd74c,Kanazawa,Oyama Shrine,temple_shrine,Kanazawa's artsy vibe is a product of Maeda Clan's centuries-long project in focusing their resources towards arts and crafts.,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
84f4276fd74c_4,84f4276fd74c,Kanazawa,Oyama Shrine,temple_shrine,So coming here is like a pilgrimage any serious travelers should do.,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
7044a1d4f817_0,7044a1d4f817,Kanazawa,Oyama Shrine,temple_shrine,"Oyama Shrine is a quiet and pleasant stop in Kanazawa, best known for its unique Western-style gate, which makes it stand out from other shrines in Japan.",0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
7044a1d4f817_1,7044a1d4f817,Kanazawa,Oyama Shrine,temple_shrine,"The shrine is connected to beautiful garden areas, and if you keep walking a little further, you can easily reach Kanazawa Castle.",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
7044a1d4f817_2,7044a1d4f817,Kanazawa,Oyama Shrine,temple_shrine,"It works very well as a scenic shortcut or a calm route when walking toward the castle, instead of taking the main streets.",2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
7044a1d4f817_3,7044a1d4f817,Kanazawa,Oyama Shrine,temple_shrine,"The grounds are peaceful and easy to walk through, making it a nice place to slow down for a moment while exploring the city.",3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
7044a1d4f817_4,7044a1d4f817,Kanazawa,Oyama Shrine,temple_shrine,"A great stop if you’re visiting Kenrokuen, Oyama Shrine, and Kanazawa Castle on the same route.",4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
818ddccf6907_0,818ddccf6907,Kanazawa,Oyama Shrine,temple_shrine,This is an understated shrine and its compound is beautifully landscaped and ornamented.,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
818ddccf6907_1,818ddccf6907,Kanazawa,Oyama Shrine,temple_shrine,There are ample places for good photographs.,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
818ddccf6907_2,818ddccf6907,Kanazawa,Oyama Shrine,temple_shrine,Entry is free.,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
818ddccf6907_3,818ddccf6907,Kanazawa,Oyama Shrine,temple_shrine,Some donations would be appreciated.,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
097818c708ac_0,097818c708ac,Kanazawa,Oyama Shrine,temple_shrine,A free to visit shrine that features magnificent architecture and there is not that much people on a weekday.,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
097818c708ac_1,097818c708ac,Kanazawa,Oyama Shrine,temple_shrine,Worth a visit but there is no need to spend a lot of time there,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,[],['worthwhile_destination'],['worthwhile_destination']
67c00040b91c_0,67c00040b91c,Kanazawa,Nishi Chaya District,castle_historic,"We arrived before 10am, which made for a peaceful visit.",0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
67c00040b91c_1,67c00040b91c,Kanazawa,Nishi Chaya District,castle_historic,"It’s a charming little street, though I personally found it a bit too small to make it a major destination on its own",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
b77fe5d33f0a_0,b77fe5d33f0a,Kanazawa,Nishi Chaya District,castle_historic,"Quant, beautiful and worth a visit",0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,[],"['scenic_value', 'worthwhile_destination']","['scenic_value', 'worthwhile_destination']"
9fc8315dd9af_0,9fc8315dd9af,Kanazawa,Nishi Chaya District,castle_historic,Nice place to feel the climate of an old Japanese city.,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
9fc8315dd9af_1,9fc8315dd9af,Kanazawa,Nishi Chaya District,castle_historic,Only downside is that we could not find any open decent restaurant before 5-6 pm.,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
9fc8315dd9af_2,9fc8315dd9af,Kanazawa,Nishi Chaya District,castle_historic,Had to travel more towards the centre of the city and even then not much luck.,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
3178cf1d8b7a_0,3178cf1d8b7a,Kanazawa,Nishi Chaya District,castle_historic,"There weren’t many people there, and many stores were closed.",0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,['opening_hours_availability'],[],['opening_hours_availability']
